fact_id,occupation_id,time_id,noc_code,year,net_change_job_openings,net_change_job_seekers,annual_imbalance,cumulative_imbalance,demand_supply_ratio,gap_flag,talent_gap_index,gap_category
4257,359,6,41101,2028,699.3149060598421,846.2876649092104,146.97275884936835,456.4617748611057,0.8263,0,14.0,Low
4258,475,2,14100,2024,828.4971425845519,1218.389178592132,389.89203600758,1328.6936448281815,0.68,0,13.99,Low
4259,467,8,45100,2030,121.04001689326638,265.02311600317387,143.98309910990747,1331.5218257668869,0.4567,0,13.99,Low
4260,439,8,95106,2030,237.2957644522293,431.00101347069176,193.7052490184625,1331.2674103390505,0.5506,0,13.99,Low
4261,372,7,43203,2029,45.33907933597391,54.16939236150219,8.830313025528277,92.0,0.837,0,13.98,Low
4262,346,8,93101,2030,275.6809767009609,332.3166256207619,56.635648919800985,339.0160923448873,0.8296,0,13.98,Low
4263,345,6,22114,2028,146.7887346677157,175.55196244557314,28.76322777785745,117.1194505594918,0.8362,0,13.97,Low
4264,352,8,51110,2030,82.95895763949866,99.23855740467886,16.279599765180194,121.94388705149387,0.836,0,13.97,Low
4265,415,10,31100,2032,267.795055659796,359.9751717601674,92.18011610037144,1319.246409738244,0.7439,0,13.96,Low
4266,427,10,70020,2032,223.26824588102755,351.74588967994043,128.47764379891288,1321.2119827953154,0.6347,0,13.96,Low
4267,369,10,73201,2032,550.0661625409349,735.3413858980575,185.27522335712263,1320.656598072651,0.748,0,13.96,Low
4268,458,6,95109,2028,200.1282651608477,402.406063525072,202.27779836422425,1316.361070274516,0.4973,0,13.95,Low
4269,269,11,14111,2033,174.11463614377777,207.40937536478629,33.29473922100851,-262.6292375828333,0.8395,0,13.95,Low
4270,355,8,22220,2030,289.6180724982421,350.3581932469392,60.74012074869711,425.6782452705436,0.8266,0,13.94,Low
4271,483,9,65329,2031,-43.463598031794334,94.69463987303564,138.15823790482995,1307.065931008353,-0.459,0,13.92,Low
4272,471,5,83101,2027,144.15110627020172,429.23592706334006,285.0848207931383,1302.6015620981298,0.3358,0,13.91,Low
4273,398,9,12102,2031,362.4132522073877,540.9793478976014,178.5660956902138,1304.529510755515,0.6699,0,13.91,Low
4274,463,5,65311,2027,164.168141654921,342.3419646362079,178.1738229812869,1295.084846635858,0.4795,0,13.89,Low
4275,416,9,43109,2031,283.46207835439355,453.8870680032667,170.42498964887312,1292.8592964286363,0.6245,0,13.88,Low
4276,394,3,63210,2025,784.9526644005018,959.3365568796336,174.38389247913187,682.3539452451745,0.8182,0,13.87,Low
4277,401,7,70012,2029,478.09540047170185,665.1599667535525,187.0645662818506,1289.0,0.7188,0,13.87,Low
4278,453,11,40020,2033,151.3154267175445,236.3078465669425,84.99241984939795,1289.3642420074116,0.6403,0,13.87,Low
4279,399,11,60031,2033,267.00139569772284,414.4377970131269,147.43640131540403,1290.620644029388,0.6442,0,13.87,Low
4280,436,5,63211,2027,454.91378650136494,698.1492499362055,243.2354634348405,1285.603984016115,0.6516,0,13.86,Low
4281,435,5,63100,2027,577.7142013956471,862.5867328900086,284.8725314943615,1284.091768450768,0.6697,0,13.85,Low
4282,450,8,62101,2030,185.2763018166173,323.8796176872979,138.6033158706806,1283.5922306492744,0.5721,0,13.85,Low
4283,336,10,13110,2032,1057.6492259261856,1324.2947835165544,266.64555759036875,1284.1544322665525,0.7987,0,13.85,Low
4284,461,3,60010,2025,343.2288791004947,802.248575459472,459.0196963589773,1281.470270944703,0.4278,0,13.84,Low
4285,375,4,62023,2026,96.05127003292158,114.85208000458742,18.80080997166584,65.89439552702748,0.8363,0,13.83,Low
4286,473,6,14112,2028,2.9183378286292907,3.4850209397413683,0.5666831111120776,27.115566884322604,0.8374,0,13.82,Low
4287,368,9,12200,2031,709.4712043614472,1242.8431347274825,533.3719303660353,1273.0692520881432,0.5708,0,13.82,Low
4288,470,9,53120,2031,90.1033119187837,215.1370399893025,125.0337280705188,1274.8327244173888,0.4188,0,13.82,Low
4289,449,3,44100,2025,553.0057864203135,965.87713103622,412.87134461590654,1271.0380564099082,0.5725,0,13.81,Low
4290,388,10,22110,2032,52.891493390057335,63.45916042948354,10.567667039426205,153.93743028237498,0.8335,0,13.81,Low
4291,444,4,62200,2026,549.7295442391368,886.9132564267372,337.18371218760046,1262.3044127643095,0.6198,0,13.79,Low
4292,363,5,90011,2027,131.31076374964755,157.6638977672473,26.353134017599785,167.0599107395967,0.8329,0,13.79,Low
4293,466,8,65109,2030,126.48507220117204,207.64010964104412,81.15503743987212,1264.465530101775,0.6092,0,13.79,Low
4294,417,8,40030,2030,296.364430304658,440.0931187319454,143.72868842728747,1256.500429025471,0.6734,0,13.77,Low
4295,441,5,63202,2027,319.8820695135836,495.76542790594266,175.88335839235907,1254.986423053399,0.6452,0,13.76,Low
4296,374,10,42100,2032,462.49483876072566,611.1045408348887,148.609702074163,1242.503248508869,0.7568,0,13.73,Low
4297,430,11,10019,2033,178.19269382938958,305.2370226706325,127.0443288412429,1240.8170967580138,0.5838,0,13.72,Low
4298,364,6,13100,2028,1440.2956875053353,1793.5683031990966,353.2726156937613,1135.7061984481536,0.803,0,13.71,Low
4299,385,7,64410,2029,662.4216185490167,884.231528109392,221.80990956037533,1231.0,0.7491,0,13.69,Low
4300,440,8,60040,2030,210.85572380499835,372.2730465724691,161.41732276747078,1228.686274219446,0.5664,0,13.69,Low
4301,448,8,84120,2030,187.3297957624144,361.62184416149984,174.29204839908542,1230.4192301526884,0.518,0,13.69,Low
4302,342,11,74102,2033,182.9638909998263,221.11105959365452,38.14716859382824,302.4218928070194,0.8275,0,13.66,Low
4303,402,9,21310,2031,323.6032191712776,498.87923126152,175.27601209024238,1216.3479001818723,0.6487,0,13.65,Low
4304,473,4,14112,2026,3.1850243339042343,3.812107170569015,0.6270828366647807,25.988337678778024,0.8355,0,13.63,Low
4305,348,7,21101,2029,101.08571639675412,121.30906754549082,20.223351148736697,99.0,0.8333,0,13.63,Low
4306,311,1,43202,2023,65.08059314048462,77.86910716748895,12.788514027004323,12.788514027004323,0.8358,0,13.62,Low
4307,396,8,52120,2030,394.1857638203073,581.2646889336734,187.07892511336604,1208.2591452038646,0.6782,0,13.62,Low
4308,453,10,40020,2032,150.35643835012365,235.4443823811111,85.08794403098747,1204.3718221580136,0.6386,0,13.61,Low
4309,285,9,42200,2031,132.4782834572783,158.4737175878841,25.995434130605787,-227.62250106405824,0.836,0,13.6,Low
4310,395,10,10022,2032,316.92301887174324,452.7578134224127,135.83479455066947,1200.918764955663,0.7,0,13.6,Low
4311,427,9,70020,2031,222.7832609128923,349.1596981387256,126.37643722583331,1192.7343389964026,0.6381,0,13.58,Low
4312,445,11,94140,2033,105.63764417138118,258.3240338240256,152.68638965264444,1193.0399134477705,0.4089,0,13.58,Low
4313,408,5,63101,2027,735.3134524112985,990.6796394745916,255.36618706329307,1188.2141685838674,0.7422,0,13.56,Low
4314,467,7,45100,2029,123.88695357535325,265.219130689509,141.33217711415574,1188.0,0.4671,0,13.56,Low
4315,466,7,65109,2029,118.31515292144996,205.4090860450554,87.09393312360545,1183.0,0.576,0,13.55,Low
4316,359,10,41101,2032,617.7712059891091,814.5539287160348,196.7827227269256,1182.412863465083,0.7584,0,13.55,Low
4317,377,10,83100,2032,29.79503978649506,35.771049951760936,5.976010165265876,86.49578038069983,0.8329,0,13.55,Low
4318,456,4,92100,2026,305.59809942959566,617.3121044206728,311.7140049910771,1180.2827815578687,0.495,0,13.54,Low
4319,343,7,12203,2029,88.18665153013245,105.84563049514196,17.65897896500951,73.0,0.8332,0,13.54,Low
4320,457,4,51122,2026,294.6916029011508,509.9904337077521,215.2988308066013,1174.4043858308803,0.5778,0,13.52,Low
4321,443,6,20010,2028,307.59640224033427,518.5352093883422,210.93880714800792,1169.2822382536397,0.5932,0,13.51,Low
4322,415,8,31100,2030,283.8853744941196,361.96416769277937,78.07879319865981,1169.4201336567617,0.7843,0,13.51,Low
4323,483,8,65329,2030,-37.53545063392173,91.6790273453722,129.21447797929395,1168.907693103523,-0.4094,0,13.51,Low
4324,376,11,14400,2033,339.9905952140905,509.3455560419917,169.35496082790115,1155.7672881525475,0.6675,0,13.47,Low
4325,438,2,60030,2024,1290.5113425241163,1772.3015110933684,481.7901685692521,1153.5917149829647,0.7282,0,13.46,Low
4326,473,3,14112,2025,3.340412443243241,4.006190172755945,0.6657777295127039,25.361254842113244,0.8338,0,13.46,Low
4327,455,9,94141,2031,94.2399579219398,273.531914184986,179.29195626304625,1154.7796189577955,0.3445,0,13.46,Low
4328,366,5,41220,2027,804.2240004945809,1116.2585365574146,312.0345360628337,1151.2532336561987,0.7205,0,13.45,Low
4329,470,8,53120,2030,89.3458224572104,213.31972739019903,123.97390493298866,1149.79899634687,0.4188,0,13.45,Low
4330,348,11,21101,2033,99.11075856355532,119.55124535292894,20.44048678937364,182.3682531649088,0.829,0,13.45,Low
4331,431,5,20012,2027,409.5393845708064,712.6531594658557,303.11377489504923,1148.0350083138578,0.5747,0,13.44,Low
4332,450,7,62101,2029,194.13175843854177,327.7120580226785,133.58029958413672,1145.0,0.5924,0,13.44,Low
4333,399,10,60031,2032,267.3547919424193,411.031498127913,143.67670618549369,1143.184242713984,0.6504,0,13.43,Low
4334,439,7,95106,2029,247.09796385829617,432.9698393892487,185.87187553095248,1138.0,0.5707,0,13.41,Low
4335,369,9,73201,2031,556.2938025586255,730.6541309091369,174.3603283505114,1135.3813747155282,0.7614,0,13.41,Low
4336,360,11,21311,2033,118.63002442473116,143.6275838330468,24.99755940831564,263.33232555402583,0.826,0,13.39,Low
4337,421,6,21301,2028,436.927618203353,654.3743234754345,217.4467052720815,1126.6558652098774,0.6677,0,13.38,Low
4338,398,8,12102,2030,369.2113388098591,540.8093701473567,171.59803133749762,1125.9634150653012,0.6827,0,13.38,Low
4339,416,8,43109,2030,285.07380504941824,451.6345852717624,166.5607802223442,1122.4343067797631,0.6312,0,13.37,Low
4340,354,11,10011,2033,265.3595401250255,324.705960939072,59.34642081404644,548.4236053434834,0.8172,0,13.37,Low
4341,420,11,73102,2033,150.47770016149838,289.7793826856459,139.3016825241475,1122.2887206963435,0.5193,0,13.37,Low
4342,398,3,12102,2025,475.2920277289444,576.9347268257511,101.64269909680672,325.109272647464,0.8238,0,13.36,Low
4343,453,9,40020,2031,149.7593891394508,234.63167761275895,84.87228847330817,1119.283878127026,0.6383,0,13.36,Low
4344,358,11,64400,2033,295.39659067700694,362.7795930790761,67.38300240206911,642.2676431108163,0.8143,0,13.36,Low
4345,463,4,65311,2026,165.79912479798963,360.97552246272926,195.1763976647396,1116.9110236545712,0.4593,0,13.35,Low
4346,458,5,95109,2027,197.8588073547861,409.4832334524296,211.6244260976434,1114.0832719102918,0.4832,0,13.34,Low
4347,417,7,40030,2029,301.4966312058713,446.6178517607281,145.1212205548568,1113.0,0.6751,0,13.34,Low
4348,430,10,10019,2032,177.8867013207985,303.1048320338872,125.21813071308873,1113.7727679167708,0.5869,0,13.34,Low
4349,354,7,10011,2029,272.0481661035301,330.16755943178435,58.11939332825426,310.0,0.824,0,13.33,Low
4350,464,2,40021,2024,89.89015223048064,582.1587217532167,492.2685695227361,1102.8489274352532,0.1544,0,13.31,Low
4351,401,6,70012,2028,493.0710951641216,687.430850346654,194.3597551825324,1101.7061502452295,0.7173,0,13.31,Low
4352,349,2,72311,2024,84.16651552879185,101.2027579361331,17.03624240734125,42.58109706310853,0.8317,0,13.3,Low
4353,351,3,90010,2025,334.5238341357559,401.5780532248195,67.05421908906357,-477.10121686588064,0.833,0,13.3,Low
4354,360,6,21311,2028,123.28455381209676,148.72239054244372,25.43783673034696,132.96043645730106,0.829,0,13.3,Low
4355,466,6,65109,2028,105.54285525513056,210.57126263362449,105.02840737849394,1096.2165595382971,0.5012,0,13.29,Low
4356,374,9,42100,2031,458.1891725082719,607.4234770911187,149.2343045828468,1093.8935464347062,0.7543,0,13.28,Low
4357,415,7,31100,2029,170.01819074812298,374.5790787131991,204.5608879650761,1091.0,0.4539,0,13.27,Low
4358,441,4,63202,2026,310.9876660076123,511.0541966724028,200.0665306647905,1079.10306466104,0.6085,0,13.24,Low
4359,290,5,72100,2027,132.56220220842158,159.24431523273992,26.68211302431834,-178.1672303276142,0.8324,0,13.24,Low
4360,381,3,51114,2025,63.01077503156759,75.89104621242907,12.880271180861484,66.03296156427402,0.8303,0,13.23,Low
4361,377,7,83100,2029,31.834281484090635,38.34117995953397,6.506898475443339,68.0,0.8303,0,13.23,Low
4362,389,3,64409,2025,1270.017264029685,1618.9451673766218,348.9279033469368,1074.3938551046083,0.7845,0,13.22,Low
4363,394,5,63210,2027,693.2803718186826,884.6004143425488,191.32004252386616,1067.3551244546588,0.7837,0,13.2,Low
4364,440,7,60040,2029,209.93721320469243,371.9734343192847,162.03622111459225,1067.0,0.5644,0,13.2,Low
4365,427,8,70020,2030,222.1995644000168,346.9604482860143,124.76088388599752,1066.3579017705692,0.6404,0,13.2,Low
4366,395,9,10022,2031,315.2547088280687,449.8372453791469,134.5825365510782,1065.0839704049936,0.7008,0,13.2,Low
4367,454,2,62100,2024,908.782257178722,1126.6899102291702,217.9076530504481,840.186674265999,0.8066,0,13.18,Low
4368,448,7,84120,2029,203.2609109862294,368.1763993770528,164.91548839082336,1056.0,0.5521,0,13.17,Low
4369,363,10,90011,2032,120.34703786823016,146.08291502810613,25.73587715987597,263.80883308929253,0.8238,0,13.17,Low
4370,425,11,21102,2033,145.01992854251085,268.07356912407835,123.05364058156752,1053.589329885069,0.541,0,13.16,Low
4371,363,11,90011,2033,121.33082704434943,147.43510279286895,26.104275748519527,289.91310883781205,0.8229,0,13.16,Low
4372,467,6,45100,2028,120.70309758993376,269.11547792729203,148.4123803373583,1046.2065495428235,0.4485,0,13.14,Low
4373,474,11,74200,2033,48.44198930563324,145.5319248783527,97.08993557271948,1045.867207112115,0.3329,0,13.14,Low
4374,478,2,63102,2024,166.54811605103,715.0446222798537,548.4965062288237,1044.8988127929124,0.2329,0,13.13,Low
4375,436,4,63211,2026,470.77374952063286,717.1731522624792,246.3994027418464,1042.3685205812744,0.6564,0,13.13,Low
4376,386,7,92011,2029,133.83711579891505,162.78995434449138,28.952838545576327,308.0,0.8221,0,13.13,Low
4377,483,7,65329,2029,-31.1169056335984,90.16558798577354,121.28249361937192,1040.0,-0.3451,0,13.12,Low
4378,402,8,21310,2030,325.1446153710973,496.1092081637922,170.96459279269493,1041.07188809163,0.6554,0,13.12,Low
4379,445,10,94140,2032,106.15859093551494,254.67513470582492,148.51654377031002,1040.353523795126,0.4168,0,13.12,Low
4380,388,9,22110,2031,52.27962123453657,63.22943168614464,10.949810451608071,143.36976324294878,0.8268,0,13.11,Low
4381,453,8,40020,2030,148.79157032692598,234.03836027674487,85.24678994981895,1034.411589653718,0.6358,0,13.1,Low
4382,388,7,22110,2029,51.530496685339656,62.29539369507368,10.76489700973402,121.0,0.8272,0,13.08,Low
4383,470,7,53120,2029,92.38286037828004,215.73692733255788,123.35406695427784,1026.0,0.4282,0,13.08,Low
4384,363,9,90011,2031,119.55975973536884,145.16855155582272,25.608791820453877,238.0729559294166,0.8236,0,13.07,Low
4385,403,2,65201,2024,2505.670953097865,3210.7465062227598,705.0755531248938,1020.933632913554,0.7804,0,13.06,Low
4386,469,3,65200,2025,54.32986876326235,432.2749056200408,377.9450368567785,1021.0881149368558,0.1257,0,13.06,Low
4387,380,4,53201,2026,109.5126722775911,132.72057218559436,23.20789990800327,183.32701187834255,0.8251,0,13.06,Low
4388,396,7,52120,2029,412.5459263907722,601.7652484405683,189.2193220497961,1021.0,0.6856,0,13.06,Low
4389,378,7,53124,2029,106.01490090061957,128.62690111289643,22.612000212276868,213.0,0.8242,0,13.06,Low
4390,471,4,83101,2026,102.46898475227012,407.4700261857332,305.0010414334631,1017.5167413049916,0.2515,0,13.05,Low
4391,450,6,62101,2028,195.3318781058958,339.44373851591325,144.11186041001744,1011.4086151944572,0.5754,0,13.03,Low
4392,385,6,64410,2028,717.3216458546125,922.1276973388144,204.80605148420204,1009.5660908960652,0.7779,0,13.03,Low
4393,435,4,63100,2026,565.8659031909713,882.9550845141955,317.08918132322424,999.2192369564066,0.6409,0,13.0,Low
4394,399,9,60031,2031,269.6251755275385,409.36484005680256,139.73966452926408,999.5075365284904,0.6586,0,13.0,Low
4395,395,3,10022,2025,381.4769624334811,464.43630550960495,82.95934307612384,279.3273931959969,0.8214,0,12.98,Low
4396,354,10,10011,2032,262.9674349944153,322.62771625179687,59.66028125738154,489.0771845294369,0.8151,0,12.98,Low
4397,419,11,21120,2033,174.40929876705363,264.20084564063166,89.79154687357803,991.820668699341,0.6601,0,12.98,Low
4398,476,11,65320,2033,75.16169687805004,126.38531262861464,51.22361575056459,994.5134282995508,0.5947,0,12.98,Low
4399,466,5,65109,2027,95.92688874928984,215.073093637135,119.14620488784516,991.1881521598032,0.446,0,12.97,Low
4400,430,9,10019,2031,178.0551093626661,300.78651929369727,122.73140993103118,988.554637203682,0.592,0,12.97,Low
4401,359,9,41101,2031,620.6274927187508,807.0727863137494,186.4452935949986,985.6301407381578,0.769,0,12.96,Low
4402,376,10,14400,2032,344.7533657545431,500.0656675643418,155.31230180979873,986.4123273246464,0.6894,0,12.96,Low
4403,397,11,51112,2033,57.70789757099806,70.10861240747613,12.400714836478071,215.1096009457073,0.8231,0,12.96,Low
4404,420,10,73102,2032,148.75001527359524,286.43836742260123,137.688352149006,982.987038172196,0.5193,0,12.95,Low
4405,370,8,43204,2030,192.70619919492364,235.72022240988105,43.014023214957376,394.7120759753794,0.8175,0,12.93,Low
4406,455,8,94141,2030,94.19779714095417,271.2868386003003,177.08904145934616,975.4876626947492,0.3472,0,12.93,Low
4407,447,1,41201,2023,-108.27598705452736,863.7804082025713,972.0563952570986,972.0563952570986,-0.1254,0,12.92,Low
4408,417,6,40030,2028,310.66110940946743,459.2973376813947,148.63622827192728,967.6505200433268,0.6764,0,12.9,Low
4409,377,8,83100,2030,29.869631745359506,36.12499647222892,6.255364726869409,73.89796556161994,0.8268,0,12.9,Low
4410,457,3,51122,2025,323.5611894577982,514.7249806191336,191.16379116133535,959.1055550242792,0.6286,0,12.88,Low
4411,443,5,20010,2027,280.0544976566302,514.472947610805,234.41844995417483,958.3434311056316,0.5444,0,12.88,Low
4412,369,8,73201,2030,563.1372145103171,728.1740137584416,165.03679924812445,961.0210463650168,0.7734,0,12.88,Low
4413,416,7,43109,2029,287.1733989482602,457.7086016057879,170.5352026575277,956.0,0.6274,0,12.87,Low
4414,414,11,21320,2033,167.21136611272956,269.83811892730336,102.6267528145738,957.725529588304,0.6197,0,12.87,Low
4415,439,6,95106,2028,244.90621370006608,448.4756906777516,203.56947697768555,951.6902857896354,0.5461,0,12.86,Low
4416,398,7,12102,2029,395.483461080001,561.9423567961874,166.45889571618636,954.0,0.7038,0,12.86,Low
4417,453,7,40020,2029,152.49065263944294,237.4153609882028,84.92470834875988,949.0,0.6423,0,12.85,Low
4418,348,10,21101,2032,98.20690952931638,119.24181282178188,21.034903292465515,161.92776637553516,0.8236,0,12.85,Low
4419,474,10,74200,2032,47.83256185863229,143.7040547716432,95.87149291301093,948.7772715393957,0.3329,0,12.85,Low
4420,384,11,41402,2033,273.6451863711113,372.2674567089492,98.62227033783785,946.598916886235,0.7351,0,12.84,Low
4421,427,7,70020,2029,225.94737087878156,347.1398143098122,121.19244343103068,942.0,0.6509,0,12.83,Low
4422,374,8,42100,2030,451.9775911660436,605.6446857880998,153.66709462205614,944.6592418518594,0.7463,0,12.83,Low
4423,476,10,65320,2032,84.90564798658211,123.74146064243362,38.83581265585151,943.2898125489862,0.6862,0,12.83,Low
4424,475,1,14100,2023,377.8320625443344,1316.6336713649362,938.8016088206018,938.8016088206018,0.287,0,12.82,Low
4425,408,4,63101,2026,728.2394079035208,1016.9743872133438,288.73497930982296,932.8479815205744,0.7161,0,12.8,Low
4426,395,8,10022,2030,313.6823300787658,447.6107946553233,133.92846457655747,930.5014338539154,0.7008,0,12.79,Low
4427,425,10,21102,2032,145.82187658568563,266.90500565904193,121.0831290733563,930.5356893035016,0.5463,0,12.79,Low
4428,444,3,62200,2025,604.4622649888929,906.2695928346257,301.80732784573263,925.120700576709,0.667,0,12.78,Low
4429,463,3,65311,2025,167.47748747328166,384.2972993608444,216.8198118875627,921.7346259898316,0.4358,0,12.77,Low
4430,432,3,80020,2025,1765.209557587991,2210.393987964206,445.1844303762157,921.419388438751,0.7986,0,12.76,Low
4431,483,5,65329,2027,44.17237638706592,96.43995079068635,52.26757440362044,917.5262665317864,0.458,0,12.75,Low
4432,274,1,31110,2023,129.39310787704622,156.5566435937387,27.16353571669248,27.16353571669248,0.8265,0,12.73,Low
4433,421,5,21301,2027,401.7786559058685,647.5638301908223,245.78517428495377,909.209159937796,0.6204,0,12.73,Low
4434,401,5,70012,2027,479.0090962737413,694.3998823989797,215.39078612523844,907.3463950626972,0.6898,0,12.72,Low
4435,440,6,60040,2028,211.95642363596093,380.63296702397946,168.67654338801853,905.2327303373828,0.5569,0,12.72,Low
4436,433,11,43201,2033,127.75973607993927,212.7151586630725,84.95542258313317,908.1656615165414,0.6006,0,12.72,Low
4437,357,4,73401,2026,45.98512202020381,55.5998843671623,9.614762346958493,-0.0761082880577319,0.8271,0,12.71,Low
4438,458,4,95109,2026,204.8022549845196,423.6378781734771,218.8356231889575,902.4588458126484,0.4834,0,12.71,Low
4439,470,6,53120,2028,89.19867771851725,220.1159264324368,130.91724871391952,902.4710244596034,0.4052,0,12.71,Low
4440,476,9,65320,2031,76.45506904803587,121.37393515244432,44.91886610440845,904.4539998931348,0.6299,0,12.71,Low
4441,419,10,21120,2032,172.68604218627866,262.80747526353883,90.12143307726018,902.029121825763,0.6571,0,12.71,Low
4442,400,11,12100,2033,194.33891487231617,289.9545307505341,95.61561587821794,900.2817734086151,0.6702,0,12.7,Low
4443,467,5,45100,2027,118.40964340439828,269.05963540964615,150.64999200524787,897.7941692054656,0.4401,0,12.69,Low
4444,370,7,43204,2029,196.3584068868284,240.57119805484928,44.212791168020914,352.0,0.8162,0,12.68,Low
4445,445,9,94140,2031,107.7183731043213,251.96897410459815,144.25060100027687,891.836980024816,0.4275,0,12.68,Low
4446,448,6,84120,2028,200.6355151111009,382.48090339397606,181.8453882828752,891.2116933627798,0.5246,0,12.67,Low
4447,339,5,22301,2027,138.99595973512925,168.65065382245888,29.65469408732963,78.92662412643261,0.8242,0,12.66,Low
4448,415,6,31100,2028,253.40015509289,391.5113998297731,138.1112447368831,886.7804524930258,0.6472,0,12.66,Low
4449,462,11,14301,2033,96.55742131422882,140.02464879964734,43.46722748541852,885.6106898817166,0.6896,0,12.66,Low
4450,360,10,21311,2032,117.30629654771748,143.1809746892957,25.87467814157823,238.3347661457102,0.8193,0,12.65,Low
4451,446,3,62020,2025,745.2578133512588,1103.3240604304135,358.0662470791549,879.7176463980168,0.6755,0,12.64,Low
4452,441,3,63202,2025,206.0835542508523,530.8515995697651,324.76804531891275,879.0365339962495,0.3882,0,12.64,Low
4453,394,4,63210,2026,722.937848085841,916.6189847714592,193.6811366856183,876.0350819307928,0.7887,0,12.63,Low
4454,466,4,65109,2026,72.1196099121472,227.5712721948646,155.4516622827174,872.0419472719581,0.3169,0,12.62,Low
4455,456,3,92100,2025,331.6490715760309,629.0046435315346,297.3555719555037,868.5687765667916,0.5273,0,12.61,Low
4456,402,7,21310,2029,339.4890724254185,502.1345829356547,162.6455105102362,870.0,0.6761,0,12.61,Low
4457,354,8,10011,2030,261.0811397674594,320.3296966580384,59.24855689057898,369.39146530672497,0.815,0,12.61,Low
4458,483,4,65329,2026,-70.72102482754991,103.159142942,173.88016776954993,865.2586921281659,-0.6856,0,12.6,Low
4459,450,5,62101,2027,167.9964125810275,343.31563186735184,175.31921928632434,867.2967547844397,0.4893,0,12.6,Low
4460,430,8,10019,2030,178.29594142275843,298.58397025843,120.28802883567155,865.8232272726509,0.5971,0,12.6,Low
4461,412,5,73400,2027,751.7328329673447,1291.6845331405104,539.9517001731657,864.3014759508028,0.582,0,12.59,Low
4462,453,6,40020,2028,147.15949471573333,244.2539415823351,97.09444686660176,864.2400913551393,0.6025,0,12.59,Low
4463,354,9,10011,2031,261.03003061710007,321.0554685824305,60.02543796533041,429.4169032720554,0.813,0,12.59,Low
4464,386,5,92011,2027,140.0730684890854,171.312961459849,31.239892970763577,272.5339867362575,0.8176,0,12.58,Low
4465,378,6,53124,2028,108.43620546954052,132.21893297254994,23.78272750300941,190.7704338039273,0.8201,0,12.58,Low
4466,399,8,60031,2030,271.03277409151855,409.73414672068486,138.70137262916631,859.7678719992264,0.6615,0,12.58,Low
4467,476,8,65320,2030,82.91509508180214,119.26794692159478,36.35285183979265,859.5351337887262,0.6952,0,12.58,Low
4468,449,2,44100,2024,605.1030503053535,1022.9693501288074,417.8662998234539,858.1667117940018,0.5915,0,12.57,Low
4469,348,8,21101,2030,97.33542945034502,118.39655666166692,21.06112721132192,119.65074628115492,0.8221,0,12.57,Low
4470,414,10,21320,2032,166.22288291902353,268.91416414179173,102.6912812227682,855.0987767737303,0.6181,0,12.57,Low
4471,380,3,53201,2025,112.93114854078664,137.5795545530852,24.648406012298537,160.1191119703393,0.8208,0,12.56,Low
4472,353,3,94110,2025,45.59165271880486,55.28511256921437,9.69345985040951,31.28542790235454,0.8247,0,12.56,Low
4473,474,9,74200,2031,47.26932174241743,142.0420393315839,94.77271758916648,852.9057786263846,0.3328,0,12.56,Low
4474,426,7,41320,2029,152.98943479130315,189.8666673840022,36.877232592699045,658.0,0.8058,0,12.55,Low
4475,343,8,12203,2030,84.96432822948013,103.2691742359819,18.30484600650176,91.1525236435922,0.8227,0,12.54,Low
4476,420,9,73102,2031,147.34115852684027,284.0676195559068,136.72646102906646,845.2986860231899,0.5187,0,12.54,Low
4477,384,10,41402,2032,272.2665740803959,369.6800949925045,97.4135209121086,847.9766465483972,0.7365,0,12.54,Low
4478,431,4,20012,2026,465.2595631328965,698.926495722317,233.66693258942047,844.9212334188087,0.6657,0,12.53,Low
4479,348,9,21101,2031,97.51196202806044,118.75407882997514,21.242116801914705,140.89286308306964,0.8211,0,12.53,Low
4480,462,10,14301,2032,96.67498561279628,138.8041574130305,42.12917180023423,842.143462396298,0.6965,0,12.53,Low
4481,370,3,43204,2025,231.06798707962488,281.26330168802366,50.1953146083988,120.55056875901298,0.8215,0,12.51,Low
4482,396,6,52120,2028,437.0171735499047,631.4982143388852,194.4810407889805,831.9608980407025,0.692,0,12.5,Low
4483,343,6,12203,2028,90.62597914353738,110.08624870550722,19.46026956196984,55.18869867208092,0.8232,0,12.49,Low
4484,376,9,14400,2031,352.3022942685027,493.8189674287661,141.51667316026345,831.1000255148476,0.7134,0,12.49,Low
4485,300,11,21211,2033,85.30413150977519,103.427904718538,18.123773208762813,-36.67396941851069,0.8248,0,12.48,Low
4486,414,2,21320,2024,230.28433523585764,280.57140256481944,50.2870673289618,128.9960298895502,0.8208,0,12.47,Low
4487,461,2,60010,2024,616.80025578777,877.5587305848262,260.75847479705624,822.450574585726,0.7029,0,12.47,Low
4488,476,7,65320,2029,34.03516389048132,116.17249663498669,82.13733274450536,823.0,0.293,0,12.47,Low
4489,433,10,43201,2032,126.53333334548408,211.2562440805334,84.72291073504933,823.2102389334082,0.599,0,12.47,Low
4490,391,11,14401,2033,211.40369561315487,283.94442251302314,72.54072689986828,821.8071453996833,0.7445,0,12.47,Low
4491,417,5,40030,2027,295.85971366994204,460.0558934791038,164.19617980916178,819.0142917713995,0.6431,0,12.46,Low
4492,427,6,70020,2028,228.6644437003564,355.1426583366315,126.47821463627508,820.4045744535409,0.6439,0,12.46,Low
4493,284,7,73100,2029,77.86182556127744,94.43214670636011,16.570321145082687,-173.0,0.8245,0,12.45,Low
